id;device;profile;timestamp_utc;Amplitude;Frequency;Angle;
24680444;587;4;2020-09-14 21:17:32.32;;0;1;
24680435;587;4;2020-09-14 21:17:25.25;0;;;
24680354;2653;4;2020-09-14 21:15:38.38;;0;13;
24680350;2653;4;2020-09-14 21:15:32.32;0;;;
24679921;2658;4;2020-09-14 21:06:13.13;0;;;
24679894;2654;4;2020-09-14 21:05:32.32;0;;;
24679891;2658;4;2020-09-14 21:05:27.27;;0;4;
24679879;2658;4;2020-09-14 21:05:20.20;0;;;
24679596;2652;4;2020-09-14 20:59:50.50;;0;10;
24679537;2652;4;2020-09-14 20:58:29.29;0;;;
24679476;2652;4;2020-09-14 20:57:14.14;;0;10;
24679467;2652;4;2020-09-14 20:57:08.08;0;;;
24679034;2656;4;2020-09-14 20:47:53.53;;0;5;
24678878;2656;4;2020-09-14 20:44:33.33;;0;5;
24678871;2656;4;2020-09-14 20:44:27.27;0;;;
24677966;2657;4;2020-09-14 20:26:13.13;;0;1;
24677962;2657;4;2020-09-14 20:26:08.08;0;;;
24677849;586;4;2020-09-14 20:23:45.45;;0;3;
24677845;586;4;2020-09-14 20:23:38.38;0;;;
24677686;2659;4;2020-09-14 20:20:21.21;;0;11;
24677681;2659;4;2020-09-14 20:20:15.15;0;;;
24677517;587;4;2020-09-14 20:17:01.01;;0;1;
24677511;587;4;2020-09-14 20:16:54.54;0;;;
24677501;2653;4;2020-09-14 20:16:43.43;;0;13;
24677494;2653;4;2020-09-14 20:16:37.37;0;;;
24677105;2654;4;2020-09-14 20:08:16.16;0;;;
24677042;2654;4;2020-09-14 20:07:06.06;0;;;
24676915;2658;4;2020-09-14 20:04:25.25;;0;4;
24676909;2658;4;2020-09-14 20:04:18.18;0;;;
24676566;2652;4;2020-09-14 19:57:29.29;;0;10;
24676527;2652;4;2020-09-14 19:56:42.42;;0;10;
24676521;2652;4;2020-09-14 19:56:34.34;0;;;
24676007;2656;4;2020-09-14 19:45:29.29;;0;5;
24676001;2656;4;2020-09-14 19:45:23.23;0;;;
24675107;2657;4;2020-09-14 19:26:19.19;;0;1;
24675103;2657;4;2020-09-14 19:26:12.12;0;;;
24674984;586;4;2020-09-14 19:23:34.34;;0;3;
24674979;586;4;2020-09-14 19:23:27.27;0;;;
24674910;2659;4;2020-09-14 19:21:55.55;;0;11;
24674903;2659;4;2020-09-14 19:21:47.47;0;;;
24674703;2653;4;2020-09-14 19:17:47.47;;0;13;
24674700;2653;4;2020-09-14 19:17:42.42;0;;;
24674626;587;4;2020-09-14 19:16:23.23;0;;;
24674405;2654;4;2020-09-14 19:10:57.57;0;;;
24674294;2654;4;2020-09-14 19:08:41.41;0;;;
24674055;2658;4;2020-09-14 19:03:23.23;;0;4;
24674050;2658;4;2020-09-14 19:03:19.19;0;;;
24673730;2652;4;2020-09-14 18:56:08.08;;0;10;
24673724;2652;4;2020-09-14 18:56:01.01;0;;;
24673261;2656;4;2020-09-14 18:46:26.26;;0;5;
24673255;2656;4;2020-09-14 18:46:20.20;0;;;
24672352;2657;4;2020-09-14 18:26:28.28;;0;0;
24672344;2657;4;2020-09-14 18:26:20.20;0;;;
24672217;2659;4;2020-09-14 18:23:30.30;;0;11;
24672213;586;4;2020-09-14 18:23:24.24;;0;3;
24672208;2659;4;2020-09-14 18:23:22.22;0;;;
24672205;586;4;2020-09-14 18:23:17.17;0;;;
24671986;2653;4;2020-09-14 18:18:50.50;;0;13;
24671982;2653;4;2020-09-14 18:18:43.43;0;;;
24671854;587;4;2020-09-14 18:15:59.59;;0;1;
24671851;587;4;2020-09-14 18:15:53.53;0;;;
24671583;2654;4;2020-09-14 18:10:25.25;;0;6;
24671223;2658;4;2020-09-14 18:02:23.23;;0;4;
24671216;2658;4;2020-09-14 18:02:15.15;0;;;
24670898;2652;4;2020-09-14 17:55:35.35;;0;10;
24670894;2652;4;2020-09-14 17:55:27.27;0;;;
24670530;2656;4;2020-09-14 17:47:22.22;;0;5;
24670521;2656;4;2020-09-14 17:47:16.16;0;;;
24669530;2657;4;2020-09-14 17:26:34.34;;0;0;
24669462;2659;4;2020-09-14 17:25:05.05;;0;11;
24669458;2659;4;2020-09-14 17:24:59.59;0;;;
24669382;586;4;2020-09-14 17:23:14.14;;0;3;
24669378;586;4;2020-09-14 17:23:07.07;0;;;
24669226;2653;4;2020-09-14 17:19:55.55;;0;13;
24669222;2653;4;2020-09-14 17:19:48.48;0;;;
24669034;587;4;2020-09-14 17:15:32.32;;0;1;
24669026;587;4;2020-09-14 17:15:22.22;0;;;
24668939;2654;4;2020-09-14 17:13:32.32;;0;6;
24668871;2654;4;2020-09-14 17:11:58.58;;0;6;
24668865;2654;4;2020-09-14 17:11:50.50;0;;;
24668378;2658;4;2020-09-14 17:01:21.21;;0;4;
24668374;2658;4;2020-09-14 17:01:14.14;0;;;
24668079;2652;4;2020-09-14 16:55:03.03;;0;10;
24668072;2652;4;2020-09-14 16:54:53.53;0;;;
24667756;2656;4;2020-09-14 16:48:13.13;0;;;
24666734;2657;4;2020-09-14 16:26:53.53;;0;1;
24666716;2659;4;2020-09-14 16:26:38.38;;0;11;
24666559;586;4;2020-09-14 16:23:04.04;;0;3;
24666553;586;4;2020-09-14 16:22:58.58;0;;;
24666525;2653;4;2020-09-14 16:22:26.26;;0;13;
24666495;2653;4;2020-09-14 16:21:48.48;0;;;
24666457;2653;4;2020-09-14 16:20:58.58;;0;13;
24666452;2653;4;2020-09-14 16:20:53.53;0;;;
24666166;587;4;2020-09-14 16:14:58.58;;0;1;
24666162;587;4;2020-09-14 16:14:51.51;0;;;
24665491;2658;4;2020-09-14 16:00:13.13;0;;;
24665423;2652;4;2020-09-14 15:58:48.48;0;;;
24665218;2652;4;2020-09-14 15:54:25.25;;0;10;
24665211;2656;4;2020-09-14 15:54:20.20;0;;;
24665210;2652;4;2020-09-14 15:54:20.20;0;;;
24664974;2656;4;2020-09-14 15:49:15.15;;0;5;
24664966;2656;4;2020-09-14 15:49:09.09;0;;;
24663936;2659;4;2020-09-14 15:28:27.27;;0;11;
24663917;2659;4;2020-09-14 15:28:12.12;;0;11;
24663911;2659;4;2020-09-14 15:28:06.06;0;;;
24663883;2657;4;2020-09-14 15:27:26.26;0;;;
24663855;2657;4;2020-09-14 15:26:53.53;;0;1;
24663848;2657;4;2020-09-14 15:26:43.43;0;;;
24663663;586;4;2020-09-14 15:22:57.57;;0;3;
24663659;586;4;2020-09-14 15:22:51.51;0;;;
24663620;2653;4;2020-09-14 15:22:05.05;;0;13;
24663614;2653;4;2020-09-14 15:21:59.59;0;;;
24663230;2654;4;2020-09-14 15:15:07.07;;0;6;
24663225;2654;4;2020-09-14 15:15:02.02;0;;;
24663199;587;4;2020-09-14 15:14:28.28;;0;1;
24663194;587;4;2020-09-14 15:14:21.21;0;;;
24662451;2658;4;2020-09-14 14:59:18.18;;0;4;
24662442;2658;4;2020-09-14 14:59:11.11;0;;;
24662186;2652;4;2020-09-14 14:53:56.56;0;;;
24662177;2652;4;2020-09-14 14:53:50.50;;0;10;
24662169;2652;4;2020-09-14 14:53:42.42;0;;;
24661980;2656;4;2020-09-14 14:50:11.11;;0;5;
24661977;2656;4;2020-09-14 14:50:05.05;0;;;
24661004;2659;4;2020-09-14 14:29:48.48;;0;11;
24660998;2659;4;2020-09-14 14:29:42.42;0;;;
24660869;2657;4;2020-09-14 14:27:00.00;;0;1;
24660859;2657;4;2020-09-14 14:26:52.52;0;;;
24660705;2653;4;2020-09-14 14:23:36.36;0;;;
24660681;2653;4;2020-09-14 14:23:09.09;;0;13;
24660678;2653;4;2020-09-14 14:23:03.03;0;;;
24660667;586;4;2020-09-14 14:22:47.47;;0;3;
24660663;586;4;2020-09-14 14:22:42.42;0;;;
24660588;2654;4;2020-09-14 14:21:01.01;0;;;
24660363;2654;4;2020-09-14 14:16:34.34;0;;;
24660226;587;4;2020-09-14 14:13:58.58;;0;1;
24660221;587;4;2020-09-14 14:13:51.51;0;;;
24659460;2658;4;2020-09-14 13:58:16.16;;0;4;
24659451;2658;4;2020-09-14 13:58:09.09;0;;;
24659223;2656;4;2020-09-14 13:53:29.29;;0;5;
24659213;2652;4;2020-09-14 13:53:13.13;;0;10;
24659203;2652;4;2020-09-14 13:53:06.06;0;;;
24659108;2656;4;2020-09-14 13:51:07.07;;0;5;
24659105;2656;4;2020-09-14 13:51:04.04;0;;;
24658108;2659;4;2020-09-14 13:31:21.21;;0;11;
24658099;2659;4;2020-09-14 13:31:14.14;0;;;
24657919;2657;4;2020-09-14 13:27:42.42;0;;;
24657893;2657;4;2020-09-14 13:27:09.09;;0;0;
24657885;2657;4;2020-09-14 13:27:01.01;0;;;
24657745;2653;4;2020-09-14 13:24:18.18;;0;13;
24657739;2653;4;2020-09-14 13:24:11.11;0;;;
24657666;586;4;2020-09-14 13:22:38.38;;0;3;
24657664;586;4;2020-09-14 13:22:32.32;0;;;
24657471;2654;4;2020-09-14 13:18:48.48;;0;6;
24657455;2654;4;2020-09-14 13:18:18.18;;0;6;
24657222;587;4;2020-09-14 13:13:27.27;;0;1;
24657218;587;4;2020-09-14 13:13:20.20;0;;;
24656220;2652;4;2020-09-14 12:53:10.10;0;;;
24656204;2652;4;2020-09-14 12:52:36.36;;0;10;
24656199;2652;4;2020-09-14 12:52:29.29;0;;;
24656172;2656;4;2020-09-14 12:52:04.04;;0;5;
24656166;2656;4;2020-09-14 12:51:58.58;0;;;
24655250;2659;4;2020-09-14 12:32:56.56;;0;11;
24655249;2659;4;2020-09-14 12:32:52.52;0;;;
24654939;2657;4;2020-09-14 12:27:11.11;0;;;
24654850;2653;4;2020-09-14 12:25:23.23;;0;13;
24654845;2653;4;2020-09-14 12:25:19.19;0;;;
24654719;586;4;2020-09-14 12:22:29.29;;0;4;
24654712;586;4;2020-09-14 12:22:22.22;0;;;
24654227;587;4;2020-09-14 12:12:56.56;;0;1;
24654222;587;4;2020-09-14 12:12:49.49;0;;;
24653404;2658;4;2020-09-14 11:56:13.13;;0;4;
24653398;2658;4;2020-09-14 11:56:07.07;0;;;
24653259;2652;4;2020-09-14 11:53:28.28;;0;10;
24653231;2656;4;2020-09-14 11:53:00.00;;0;6;
24653228;2656;4;2020-09-14 11:52:56.56;0;;;
24653224;2652;4;2020-09-14 11:52:51.51;0;;;
24653192;2652;4;2020-09-14 11:52:02.02;;0;10;
24653180;2652;4;2020-09-14 11:51:52.52;0;;;
24652332;2659;4;2020-09-14 11:34:31.31;;0;11;
24652327;2659;4;2020-09-14 11:34:24.24;0;;;
24651980;2657;4;2020-09-14 11:27:30.30;;0;1;
24651932;2653;4;2020-09-14 11:26:31.31;;0;13;
24651928;2653;4;2020-09-14 11:26:25.25;0;;;
24651798;2654;4;2020-09-14 11:23:43.43;0;;;
24651731;586;4;2020-09-14 11:22:14.14;0;;;
24651242;587;4;2020-09-14 11:12:27.27;;0;1;
24651237;587;4;2020-09-14 11:12:19.19;0;;;
24650428;2656;4;2020-09-14 10:55:48.48;;0;5;
24650400;2656;4;2020-09-14 10:55:21.21;;0;5;
24650392;2658;4;2020-09-14 10:55:12.12;;0;4;
24650383;2658;4;2020-09-14 10:55:05.05;0;;;
24650326;2656;4;2020-09-14 10:53:58.58;;0;5;
24650321;2656;4;2020-09-14 10:53:51.51;0;;;
24650201;2652;4;2020-09-14 10:51:22.22;;0;10;
24650195;2652;4;2020-09-14 10:51:15.15;0;;;
24649429;2659;4;2020-09-14 10:36:05.05;;0;11;
24649424;2659;4;2020-09-14 10:36:00.00;0;;;
24649019;2657;4;2020-09-14 10:27:39.39;;0;1;
24649017;2653;4;2020-09-14 10:27:38.38;;0;13;
24649010;2653;4;2020-09-14 10:27:33.33;0;;;
24649007;2657;4;2020-09-14 10:27:31.31;0;;;
24648789;2654;4;2020-09-14 10:22:53.53;0;;;
24648764;586;4;2020-09-14 10:22:12.12;;0;3;
24648757;586;4;2020-09-14 10:22:09.09;0;;;
24648250;587;4;2020-09-14 10:11:56.56;;0;1;
24648248;587;4;2020-09-14 10:11:48.48;0;;;
24647487;2656;4;2020-09-14 09:56:16.16;0;;;
24647420;2656;4;2020-09-14 09:54:55.55;;0;5;
24647414;2656;4;2020-09-14 09:54:49.49;0;;;
24647373;2658;4;2020-09-14 09:54:04.04;0;;;
24647226;2652;4;2020-09-14 09:50:46.46;;0;10;
24647219;2652;4;2020-09-14 09:50:37.37;0;;;
24646615;2659;4;2020-09-14 09:37:40.40;;0;11;
24646609;2659;4;2020-09-14 09:37:34.34;0;;;
24646210;2653;4;2020-09-14 09:28:47.47;;0;13;
24646201;2653;4;2020-09-14 09:28:41.41;0;;;
24646147;2657;4;2020-09-14 09:27:50.50;;0;1;
24646138;2657;4;2020-09-14 09:27:43.43;0;;;
24646045;2654;4;2020-09-14 09:25:35.35;;0;6;
24645997;2654;4;2020-09-14 09:24:34.34;;0;6;
24645876;586;4;2020-09-14 09:22:04.04;;0;3;
24645872;586;4;2020-09-14 09:21:57.57;0;;;
24645404;587;4;2020-09-14 09:11:25.25;;0;1;
24645401;587;4;2020-09-14 09:11:23.23;0;;;
24644640;2656;4;2020-09-14 08:55:54.54;;0;6;
24644639;2656;4;2020-09-14 08:55:53.53;0;;;
24644516;2658;4;2020-09-14 08:53:09.09;;0;4;
24644509;2658;4;2020-09-14 08:53:02.02;0;;;
24644428;2652;4;2020-09-14 08:51:40.40;;0;10;
24644366;2652;4;2020-09-14 08:50:07.07;;0;10;
24644364;2652;4;2020-09-14 08:50:05.05;0;;;
24643848;2659;4;2020-09-14 08:39:13.13;;0;11;
24643844;2659;4;2020-09-14 08:39:06.06;0;;;
24643393;2653;4;2020-09-14 08:29:56.56;;0;13;
24643386;2653;4;2020-09-14 08:29:47.47;0;;;
24643274;2657;4;2020-09-14 08:27:53.53;0;;;
24643195;2654;4;2020-09-14 08:26:10.10;;0;7;
24643010;586;4;2020-09-14 08:21:56.56;;0;3;
24643004;586;4;2020-09-14 08:21:49.49;0;;;
24642489;587;4;2020-09-14 08:10:55.55;;0;1;
24642488;587;4;2020-09-14 08:10:48.48;0;;;
24641931;2652;4;2020-09-14 07:59:22.22;0;;;
24641854;2656;4;2020-09-14 07:57:50.50;;0;5;
24641807;2656;4;2020-09-14 07:56:50.50;;0;5;
24641802;2656;4;2020-09-14 07:56:42.42;0;;;
24641573;2658;4;2020-09-14 07:52:08.08;;0;4;
24641571;2658;4;2020-09-14 07:52:03.03;0;;;
24641446;2652;4;2020-09-14 07:49:30.30;;0;10;
24641438;2652;4;2020-09-14 07:49:25.25;0;;;
24641018;2659;4;2020-09-14 07:40:48.48;;0;11;
24641014;2659;4;2020-09-14 07:40:43.43;0;;;
24640611;2654;4;2020-09-14 07:32:14.14;;0;6;
24640568;2654;4;2020-09-14 07:31:15.15;0;;;
24640553;2653;4;2020-09-14 07:31:02.02;;0;13;
24640549;2653;4;2020-09-14 07:30:54.54;0;;;
24640388;2657;4;2020-09-14 07:28:07.07;;0;0;
24640357;2654;4;2020-09-14 07:27:33.33;0;;;
24640103;586;4;2020-09-14 07:21:48.48;;0;3;
24640094;586;4;2020-09-14 07:21:40.40;0;;;
24639594;587;4;2020-09-14 07:10:25.25;;0;1;
24639589;587;4;2020-09-14 07:10:20.20;0;;;
24639014;2656;4;2020-09-14 06:57:45.45;;0;5;
24639009;2656;4;2020-09-14 06:57:38.38;0;;;
24638708;2658;4;2020-09-14 06:51:07.07;;0;4;
24638703;2658;4;2020-09-14 06:51:02.02;0;;;
24638613;2652;4;2020-09-14 06:48:56.56;;0;10;
24638605;2652;4;2020-09-14 06:48:48.48;0;;;
24638300;2659;4;2020-09-14 06:42:24.24;;0;12;
24638296;2659;4;2020-09-14 06:42:17.17;0;;;
24637833;2653;4;2020-09-14 06:32:08.08;;0;13;
24637830;2653;4;2020-09-14 06:32:03.03;0;;;
24637696;2654;4;2020-09-14 06:29:14.14;0;;;
24637359;586;4;2020-09-14 06:21:39.39;;0;3;
24637353;586;4;2020-09-14 06:21:31.31;0;;;
24636816;587;4;2020-09-14 06:09:55.55;;0;1;
24636809;587;4;2020-09-14 06:09:47.47;0;;;
24636292;2656;4;2020-09-14 05:58:42.42;;0;5;
24636287;2656;4;2020-09-14 05:58:36.36;0;;;
24635909;2658;4;2020-09-14 05:50:06.06;;0;4;
24635905;2658;4;2020-09-14 05:50:00.00;0;;;
24635827;2652;4;2020-09-14 05:48:22.22;;0;10;
24635823;2652;4;2020-09-14 05:48:20.20;0;;;
24635616;2659;4;2020-09-14 05:43:58.58;;0;11;
24635610;2659;4;2020-09-14 05:43:53.53;0;;;
24635116;2653;4;2020-09-14 05:33:12.12;;0;13;
24635112;2653;4;2020-09-14 05:33:07.07;0;;;
24635034;2654;4;2020-09-14 05:31:26.26;;0;6;
24634943;2657;4;2020-09-14 05:29:39.39;0;;;
24634881;2657;4;2020-09-14 05:28:17.17;0;;;
24634569;586;4;2020-09-14 05:21:28.28;;0;3;
24634563;586;4;2020-09-14 05:21:21.21;0;;;
24634023;587;4;2020-09-14 05:09:23.23;;0;1;
24634021;587;4;2020-09-14 05:09:17.17;0;;;
24633589;2656;4;2020-09-14 04:59:39.39;;0;5;
24633584;2656;4;2020-09-14 04:59:32.32;0;;;
24633121;2658;4;2020-09-14 04:49:06.06;;0;4;
24633097;2652;4;2020-09-14 04:48:32.32;;0;10;
24633066;2652;4;2020-09-14 04:47:53.53;;0;10;
24633058;2652;4;2020-09-14 04:47:45.45;0;;;
24632957;2659;4;2020-09-14 04:45:34.34;;0;11;
24632956;2659;4;2020-09-14 04:45:28.28;0;;;
24632453;2653;4;2020-09-14 04:34:15.15;;0;13;
24632449;2653;4;2020-09-14 04:34:11.11;0;;;
24632201;2657;4;2020-09-14 04:28:22.22;0;;;
24631874;586;4;2020-09-14 04:21:17.17;;0;3;
24631868;586;4;2020-09-14 04:21:10.10;0;;;
24631311;587;4;2020-09-14 04:08:52.52;;0;1;
24631061;2656;4;2020-09-14 04:03:12.12;;0;5;
24630949;2656;4;2020-09-14 04:00:34.34;;0;5;
24630943;2656;4;2020-09-14 04:00:28.28;0;;;
24630381;2658;4;2020-09-14 03:48:07.07;;0;4;
24630371;2658;4;2020-09-14 03:48:00.00;0;;;
24630345;2652;4;2020-09-14 03:47:22.22;;0;10;
24630338;2652;4;2020-09-14 03:47:15.15;0;;;
24630329;2659;4;2020-09-14 03:47:09.09;;0;12;
24630323;2659;4;2020-09-14 03:47:03.03;0;;;
24629793;2653;4;2020-09-14 03:35:20.20;;0;13;
24629787;2653;4;2020-09-14 03:35:13.13;0;;;
24629731;2654;4;2020-09-14 03:34:02.02;;0;6;
24629174;586;4;2020-09-14 03:21:06.06;;0;3;
24629168;586;4;2020-09-14 03:20:58.58;0;;;
24628579;587;4;2020-09-14 03:08:21.21;;0;1;
24628569;587;4;2020-09-14 03:08:14.14;0;;;
24628292;2656;4;2020-09-14 03:01:32.32;;0;5;
24627814;2658;4;2020-09-14 02:50:30.30;;0;4;
24627798;2658;4;2020-09-14 02:49:54.54;0;;;
24627750;2659;4;2020-09-14 02:48:44.44;;0;11;
24627747;2659;4;2020-09-14 02:48:38.38;0;;;
24627734;2652;4;2020-09-14 02:48:17.17;;0;10;
24627689;2652;4;2020-09-14 02:47:21.21;0;;;
24627679;2658;4;2020-09-14 02:47:06.06;;0;4;
24627673;2658;4;2020-09-14 02:46:59.59;0;;;
24627669;2652;4;2020-09-14 02:46:53.53;;0;10;
24627664;2652;4;2020-09-14 02:46:46.46;0;;;
24627220;2653;4;2020-09-14 02:36:21.21;;0;13;
24627217;2653;4;2020-09-14 02:36:14.14;0;;;
24627183;2654;4;2020-09-14 02:35:36.36;;0;6;
24626894;2657;4;2020-09-14 02:28:39.39;;0;0;
24626889;2657;4;2020-09-14 02:28:34.34;0;;;
24626562;586;4;2020-09-14 02:20:53.53;;0;3;
24626560;586;4;2020-09-14 02:20:46.46;0;;;
24625996;587;4;2020-09-14 02:07:51.51;;0;1;
24625990;587;4;2020-09-14 02:07:43.43;0;;;
24625804;2656;4;2020-09-14 02:03:10.10;;0;5;
24625778;2656;4;2020-09-14 02:02:28.28;;0;5;
24625775;2656;4;2020-09-14 02:02:23.23;0;;;
24625267;2659;4;2020-09-14 01:50:19.19;;0;12;
24625261;2659;4;2020-09-14 01:50:12.12;0;;;
24625121;2652;4;2020-09-14 01:46:52.52;0;;;
24625100;2652;4;2020-09-14 01:46:23.23;;0;10;
24625095;2652;4;2020-09-14 01:46:15.15;0;;;
24625088;2658;4;2020-09-14 01:46:08.08;;0;4;
24625076;2658;4;2020-09-14 01:45:59.59;0;;;
24624755;2653;4;2020-09-14 01:38:04.04;;0;13;
24624723;2654;4;2020-09-14 01:37:29.29;;0;6;
24624718;2653;4;2020-09-14 01:37:26.26;;0;13;
24624713;2653;4;2020-09-14 01:37:18.18;0;;;
24624711;2654;4;2020-09-14 01:37:14.14;;0;6;
24624333;2657;4;2020-09-14 01:28:45.45;;0;0;
24623995;586;4;2020-09-14 01:20:41.41;;0;3;
24623991;586;4;2020-09-14 01:20:34.34;0;;;
24623445;587;4;2020-09-14 01:07:18.18;;0;1;
24623442;587;4;2020-09-14 01:07:11.11;0;;;
24623274;2656;4;2020-09-14 01:03:28.28;0;;;
24623273;2656;4;2020-09-14 01:03:25.25;;0;5;
24623270;2656;4;2020-09-14 01:03:19.19;0;;;
24622778;2659;4;2020-09-14 00:51:54.54;;0;11;
24622773;2659;4;2020-09-14 00:51:49.49;0;;;
24622547;2652;4;2020-09-14 00:46:32.32;;0;10;
24622528;2652;4;2020-09-14 00:45:54.54;0;;;
24622527;2652;4;2020-09-14 00:45:53.53;;0;10;
24622522;2652;4;2020-09-14 00:45:46.46;0;;;
24622490;2658;4;2020-09-14 00:45:05.05;;0;4;
24622485;2658;4;2020-09-14 00:44:58.58;0;;;
24622231;2654;4;2020-09-14 00:38:40.40;0;;;
24622219;2653;4;2020-09-14 00:38:29.29;;0;13;
24622214;2653;4;2020-09-14 00:38:23.23;0;;;
24621800;2657;4;2020-09-14 00:28:44.44;0;;;
24621447;586;4;2020-09-14 00:20:31.31;;0;3;
24621442;586;4;2020-09-14 00:20:23.23;0;;;
24620870;587;4;2020-09-14 00:06:47.47;;0;1;
24620866;587;4;2020-09-14 00:06:42.42;0;;;
24620757;2656;4;2020-09-14 00:04:22.22;;0;5;
24620748;2656;4;2020-09-14 00:04:16.16;0;;;
24620304;2659;4;2020-09-13 23:53:29.29;;0;11;
24620295;2659;4;2020-09-13 23:53:22.22;0;;;
24619968;2652;4;2020-09-13 23:45:33.33;;0;10;
24619955;2652;4;2020-09-13 23:45:20.20;;0;10;
24619949;2652;4;2020-09-13 23:45:13.13;0;;;
24619896;2658;4;2020-09-13 23:44:04.04;;0;4;
24619892;2658;4;2020-09-13 23:43:59.59;0;;;
24619708;2653;4;2020-09-13 23:39:33.33;;0;13;
24619703;2653;4;2020-09-13 23:39:27.27;0;;;
24619262;2657;4;2020-09-13 23:29:04.04;0;;;
24619255;2657;4;2020-09-13 23:28:53.53;0;;;
24618874;586;4;2020-09-13 23:20:20.20;;0;3;
24618871;586;4;2020-09-13 23:20:13.13;0;;;
24618492;2656;4;2020-09-13 23:11:00.00;;0;5;
24618247;587;4;2020-09-13 23:06:15.15;;0;1;
24618238;587;4;2020-09-13 23:06:08.08;0;;;
24618203;2656;4;2020-09-13 23:05:20.20;;0;5;
24618200;2656;4;2020-09-13 23:05:13.13;0;;;
24617766;2659;4;2020-09-13 22:55:04.04;;0;11;
24617757;2659;4;2020-09-13 22:54:57.57;0;;;
24617288;2652;4;2020-09-13 22:44:40.40;0;;;
24617222;2658;4;2020-09-13 22:42:57.57;0;;;
24617120;2653;4;2020-09-13 22:40:37.37;;0;13;
24617110;2653;4;2020-09-13 22:40:31.31;0;;;
24616649;2657;4;2020-09-13 22:29:06.06;;0;0;
24616246;586;4;2020-09-13 22:20:12.12;;0;3;
24616243;586;4;2020-09-13 22:20:03.03;0;;;
24615655;2656;4;2020-09-13 22:06:15.15;;0;5;
24615654;2656;4;2020-09-13 22:06:10.10;0;;;
24615641;587;4;2020-09-13 22:05:44.44;;0;1;
24615636;587;4;2020-09-13 22:05:36.36;0;;;
24615254;2659;4;2020-09-13 21:56:39.39;;0;11;
24615246;2659;4;2020-09-13 21:56:32.32;0;;;
24614697;2652;4;2020-09-13 21:44:12.12;;0;10;
24614690;2652;4;2020-09-13 21:44:05.05;0;;;
24614665;2654;4;2020-09-13 21:43:26.26;0;;;
24614610;2658;4;2020-09-13 21:42:03.03;;0;4;
24614604;2658;4;2020-09-13 21:41:56.56;0;;;
24614592;2653;4;2020-09-13 21:41:42.42;;0;13;
24614587;2653;4;2020-09-13 21:41:37.37;0;;;
24614006;2657;4;2020-09-13 21:29:40.40;0;;;
24613573;586;4;2020-09-13 21:20:01.01;;0;3;
24613566;586;4;2020-09-13 21:19:54.54;0;;;
24612963;2656;4;2020-09-13 21:07:13.13;;0;5;
24612959;2656;4;2020-09-13 21:07:07.07;0;;;
24612877;587;4;2020-09-13 21:05:13.13;;0;1;
24612868;587;4;2020-09-13 21:05:08.08;0;;;
24612565;2659;4;2020-09-13 20:58:14.14;;0;11;
24612557;2659;4;2020-09-13 20:58:07.07;0;;;
24611935;2654;4;2020-09-13 20:45:05.05;;0;6;
24611934;2654;4;2020-09-13 20:45:04.04;0;;;
24611860;2652;4;2020-09-13 20:43:37.37;;0;10;
24611856;2652;4;2020-09-13 20:43:30.30;0;;;
24611850;2653;4;2020-09-13 20:43:14.14;0;;;
24611832;2653;4;2020-09-13 20:42:48.48;;0;13;
24611826;2653;4;2020-09-13 20:42:41.41;0;;;
24611759;2658;4;2020-09-13 20:41:03.03;;0;4;
24611754;2658;4;2020-09-13 20:40:55.55;0;;;
24610803;586;4;2020-09-13 20:19:53.53;;0;3;
24610797;586;4;2020-09-13 20:19:45.45;0;;;
24610310;2656;4;2020-09-13 20:08:37.37;0;;;
24610286;2656;4;2020-09-13 20:08:10.10;;0;5;
24610283;2656;4;2020-09-13 20:08:04.04;0;;;
24610121;587;4;2020-09-13 20:04:42.42;;0;1;
24610117;587;4;2020-09-13 20:04:37.37;0;;;
24609905;2659;4;2020-09-13 19:59:49.49;;0;11;
24609901;2659;4;2020-09-13 19:59:41.41;0;;;
24609308;2654;4;2020-09-13 19:46:35.35;0;;;
24609177;2653;4;2020-09-13 19:43:55.55;;0;13;
24609169;2653;4;2020-09-13 19:43:48.48;0;;;
24609139;2652;4;2020-09-13 19:43:00.00;;0;10;
24609130;2652;4;2020-09-13 19:42:52.52;0;;;
24609001;2658;4;2020-09-13 19:40:01.01;;0;4;
24608995;2658;4;2020-09-13 19:39:54.54;0;;;
24608527;2657;4;2020-09-13 19:29:33.33;;0;1;
24608526;2657;4;2020-09-13 19:29:28.28;0;;;
24608095;586;4;2020-09-13 19:19:45.45;;0;3;
24608091;586;4;2020-09-13 19:19:37.37;0;;;
24607635;2656;4;2020-09-13 19:09:06.06;;0;5;
24607629;2656;4;2020-09-13 19:09:00.00;0;;;
24607407;587;4;2020-09-13 19:04:12.12;;0;1;
24607398;587;4;2020-09-13 19:04:05.05;0;;;
24607280;2659;4;2020-09-13 19:01:24.24;;0;11;
24607275;2659;4;2020-09-13 19:01:15.15;0;;;
24606575;2653;4;2020-09-13 18:45:04.04;;0;13;
24606569;2653;4;2020-09-13 18:44:58.58;0;;;
24606456;2652;4;2020-09-13 18:42:20.20;;0;10;
24606452;2652;4;2020-09-13 18:42:15.15;0;;;
24606312;2658;4;2020-09-13 18:39:00.00;;0;4;
24606308;2658;4;2020-09-13 18:38:53.53;0;;;
24605890;2657;4;2020-09-13 18:29:38.38;0;;;
24605456;586;4;2020-09-13 18:19:37.37;;0;3;
24605448;586;4;2020-09-13 18:19:31.31;0;;;
