id;device;profile;timestamp_utc;Angle1;Angle2;Amplitude;Direction;
23414259;2650;9;2020-08-26 14:02:53.53;0;0;;;
23413845;2643;9;2020-08-26 13:54:23.23;;;0,5;4;
23413843;2643;9;2020-08-26 13:54:19.19;0;0;;;
23413703;2642;9;2020-08-26 13:51:16.16;;;1;4;
23413697;2642;9;2020-08-26 13:51:11.11;0;0;;;
23413659;2649;9;2020-08-26 13:50:23.23;;;1,5;4;
23413652;2649;9;2020-08-26 13:50:14.14;0;0;;;
23413270;2648;9;2020-08-26 13:41:48.48;;;1,5;4;
23413267;2648;9;2020-08-26 13:41:47.47;0;0;;;
23413236;2647;9;2020-08-26 13:41:16.16;;;1;4;
23413226;2647;9;2020-08-26 13:41:06.06;0;0;;;
23413172;2651;9;2020-08-26 13:39:41.41;-7;0;;;
23412987;2646;9;2020-08-26 13:36:21.21;;;1;4;
23412983;2646;9;2020-08-26 13:36:17.17;0;0;;;
23412844;2644;9;2020-08-26 13:33:08.08;;;1;4;
23412840;2644;9;2020-08-26 13:33:04.04;1;-15;;;
23412833;2650;9;2020-08-26 13:32:50.50;;;0,5;4;
23412829;2650;9;2020-08-26 13:32:46.46;0;0;;;
23412451;2643;9;2020-08-26 13:24:13.13;;;0,5;4;
23412438;2643;9;2020-08-26 13:23:49.49;;;0,5;4;
23412429;2643;9;2020-08-26 13:23:43.43;0;0;;;
23412350;2642;9;2020-08-26 13:22:05.05;;;1;4;
23412348;2642;9;2020-08-26 13:22:02.02;-7,5;0;;;
23412271;2649;9;2020-08-26 13:20:25.25;;;0,5;4;
23412263;2649;9;2020-08-26 13:20:17.17;0;0;;;
23411848;2648;9;2020-08-26 13:11:33.33;;;1;4;
23411846;2648;9;2020-08-26 13:11:26.26;0;0;;;
23411835;2647;9;2020-08-26 13:11:15.15;;;0,5;4;
23411826;2647;9;2020-08-26 13:11:09.09;0;0;;;
23411756;2651;9;2020-08-26 13:09:30.30;;;0;4;
23411753;2651;9;2020-08-26 13:09:28.28;-7;0;;;
23411633;2646;9;2020-08-26 13:07:35.35;0;0;;;
23411491;2649;9;2020-08-26 13:04:13.13;;;0;4;
23411437;2644;9;2020-08-26 13:02:47.47;;;4;4;
23411436;2649;9;2020-08-26 13:02:47.47;0;0;;;
23411435;2650;9;2020-08-26 13:02:46.46;;;0,5;4;
23411431;2644;9;2020-08-26 13:02:44.44;1;-14,5;;;
23411429;2650;9;2020-08-26 13:02:42.42;0;0;;;
23411057;2648;9;2020-08-26 12:55:01.01;;;0,5;4;
23411003;2648;9;2020-08-26 12:53:42.42;;;0,5;4;
23410968;2643;9;2020-08-26 12:53:14.14;;;0,5;4;
23410967;2643;9;2020-08-26 12:53:13.13;0;0;;;
23410965;2642;9;2020-08-26 12:53:13.13;;;1;4;
23410964;2642;9;2020-08-26 12:53:12.12;0;0;;;
23410953;2642;9;2020-08-26 12:52:51.51;;;1;4;
23410947;2642;9;2020-08-26 12:52:47.47;0;0;;;
23410941;2648;9;2020-08-26 12:52:41.41;0;0;;;
23410828;2649;9;2020-08-26 12:50:25.25;;;0,5;4;
23410827;2649;9;2020-08-26 12:50:24.24;0;0;;;
23410409;2647;9;2020-08-26 12:41:17.17;;;1;4;
23410405;2648;9;2020-08-26 12:41:13.13;;;1,5;4;
23410404;2647;9;2020-08-26 12:41:13.13;0;0;;;
23410394;2648;9;2020-08-26 12:41:07.07;0;0;;;
23410307;2651;9;2020-08-26 12:39:15.15;;;1;4;
23410303;2651;9;2020-08-26 12:39:10.10;-7;0;;;
23410290;2646;9;2020-08-26 12:38:55.55;;;1,5;4;
23410286;2646;9;2020-08-26 12:38:52.52;0;0;;;
23409970;2650;9;2020-08-26 12:32:35.35;;;0,5;4;
23409969;2650;9;2020-08-26 12:32:32.32;0;0;;;
23409962;2644;9;2020-08-26 12:32:24.24;;;2;4;
23409957;2644;9;2020-08-26 12:32:17.17;1;-14,5;;;
23409953;2649;9;2020-08-26 12:32:14.14;;;1;4;
23409924;2649;9;2020-08-26 12:31:32.32;0;0;;;
23409879;2645;9;2020-08-26 12:30:41.41;;;0,5;4;
23409508;2642;9;2020-08-26 12:23:45.45;;;1,5;4;
23409505;2642;9;2020-08-26 12:23:44.44;0;0;;;
23409461;2648;9;2020-08-26 12:22:54.54;;;0,5;4;
23409454;2643;9;2020-08-26 12:22:37.37;;;0,5;1;
23409450;2643;9;2020-08-26 12:22:30.30;0;0;;;
23409350;2649;9;2020-08-26 12:20:30.30;;;1;4;
23409344;2649;9;2020-08-26 12:20:24.24;0;0;;;
23409001;2642;9;2020-08-26 12:13:59.59;;;1;4;
23408923;2649;9;2020-08-26 12:12:15.15;0;0;;;
23408886;2647;9;2020-08-26 12:11:20.20;;;0,5;4;
23408882;2647;9;2020-08-26 12:11:16.16;0;0;;;
23408856;2648;9;2020-08-26 12:10:53.53;;;0,5;4;
23408853;2648;9;2020-08-26 12:10:49.49;0;0;;;
23408823;2646;9;2020-08-26 12:10:13.13;;;0,5;4;
23408822;2646;9;2020-08-26 12:10:12.12;0;0;;;
23408774;2651;9;2020-08-26 12:09:10.10;;;0,5;1;
23408768;2651;9;2020-08-26 12:08:58.58;;;0,5;1;
23408763;2651;9;2020-08-26 12:08:53.53;-7;0;;;
23408606;2649;9;2020-08-26 12:05:55.55;0;0;;;
23408453;2650;9;2020-08-26 12:02:29.29;;;0;4;
23408451;2648;9;2020-08-26 12:02:28.28;0;0;;;
23408447;2650;9;2020-08-26 12:02:25.25;0;0;;;
23408417;2644;9;2020-08-26 12:01:58.58;;;0,5;4;
23408414;2644;9;2020-08-26 12:01:55.55;1,5;-14;;;
23408017;2642;9;2020-08-26 11:54:29.29;;;0,5;4;
23408014;2642;9;2020-08-26 11:54:25.25;0;0;;;
23407966;2649;9;2020-08-26 11:53:27.27;;;0;2;
23407888;2643;9;2020-08-26 11:52:01.01;;;0;4;
23407883;2643;9;2020-08-26 11:51:55.55;0;0;;;
23407820;2649;9;2020-08-26 11:50:31.31;;;0;4;
23407817;2649;9;2020-08-26 11:50:29.29;0;0;;;
23407655;2648;9;2020-08-26 11:47:32.32;0;0;;;
23407335;2646;9;2020-08-26 11:41:30.30;;;0,5;4;
23407332;2646;9;2020-08-26 11:41:29.29;0;0;;;
23407328;2647;9;2020-08-26 11:41:26.26;;;0,5;4;
23407325;2647;9;2020-08-26 11:41:20.20;0;0;;;
23407324;2649;9;2020-08-26 11:41:16.16;0;0;;;
23407266;2648;9;2020-08-26 11:40:35.35;;;0,5;4;
23407259;2648;9;2020-08-26 11:40:31.31;0;0;;;
23407157;2651;9;2020-08-26 11:38:42.42;;;0,5;4;
23407154;2651;9;2020-08-26 11:38:37.37;-7;0;;;
23406890;2648;9;2020-08-26 11:34:06.06;;;0;4;
23406815;2650;9;2020-08-26 11:32:24.24;;;0,5;4;
23406814;2650;9;2020-08-26 11:32:21.21;0;0;;;
23406812;2650;9;2020-08-26 11:32:21.21;;;0,5;4;
23406808;2650;9;2020-08-26 11:32:18.18;0;0;;;
23406782;2644;9;2020-08-26 11:31:38.38;;;0,5;4;
23406779;2644;9;2020-08-26 11:31:31.31;1,5;-14;;;
23406477;2649;9;2020-08-26 11:25:38.38;;;0;2;
23406462;2642;9;2020-08-26 11:25:22.22;;;3;4;
23406457;2642;9;2020-08-26 11:25:16.16;0;0;;;
23406365;2648;9;2020-08-26 11:23:14.14;0;0;;;
23406263;2643;9;2020-08-26 11:21:22.22;;;1;2;
23406260;2643;9;2020-08-26 11:21:18.18;0;0;;;
23406222;2649;9;2020-08-26 11:20:39.39;;;1;4;
23406219;2649;9;2020-08-26 11:20:32.32;0;0;;;
23405850;2646;9;2020-08-26 11:12:51.51;;;0,5;4;
23405844;2646;9;2020-08-26 11:12:46.46;0;0;;;
23405816;2649;9;2020-08-26 11:12:09.09;;;0;1;
23405795;2647;9;2020-08-26 11:11:27.27;;;1;2;
23405788;2647;9;2020-08-26 11:11:23.23;0;0;;;
23405783;2649;9;2020-08-26 11:11:16.16;0;0;;;
23405737;2648;9;2020-08-26 11:10:19.19;;;0,5;4;
23405729;2648;9;2020-08-26 11:10:13.13;0;0;;;
23405693;2648;9;2020-08-26 11:09:24.24;0;0;;;
23405638;2651;9;2020-08-26 11:08:30.30;;;2,5;2;
23405629;2651;9;2020-08-26 11:08:23.23;-7;0;;;
23405344;2650;9;2020-08-26 11:02:14.14;;;0,5;2;
23405340;2650;9;2020-08-26 11:02:11.11;0;0;;;
23405298;2644;9;2020-08-26 11:01:13.13;;;0,5;4;
23405043;2642;9;2020-08-26 10:56:08.08;;;1;4;
23405039;2642;9;2020-08-26 10:56:06.06;0;0;;;
23404941;2649;9;2020-08-26 10:54:08.08;;;0;4;
23404900;2649;9;2020-08-26 10:53:03.03;0;0;;;
23404842;2649;9;2020-08-26 10:51:32.32;0;0;;;
23404803;2643;9;2020-08-26 10:50:49.49;;;0;2;
23404798;2643;9;2020-08-26 10:50:42.42;0;0;;;
23404797;2649;9;2020-08-26 10:50:41.41;;;0;4;
23404791;2649;9;2020-08-26 10:50:33.33;0;0;;;
23404499;2646;9;2020-08-26 10:44:03.03;;;0,5;1;
23404494;2646;9;2020-08-26 10:43:59.59;0;0;;;
